SDD21_Lower	SDD11_Upper	ILD_Upper	ILD_Lower	NEXT_Upper	FEXT_Upper	SDD21_offset
NaN	NaN	NaN	NaN	NaN	NaN	2.060129
NaN	NaN	NaN	NaN	NaN	NaN	2.063014
NaN	NaN	NaN	NaN	NaN	NaN	2.065822
NaN	NaN	NaN	NaN	NaN	NaN	2.067679
NaN	NaN	NaN	NaN	NaN	NaN	2.068349
NaN	NaN	NaN	NaN	NaN	NaN	2.068612
NaN	NaN	NaN	NaN	NaN	NaN	2.069835
NaN	NaN	NaN	NaN	NaN	NaN	2.069976
NaN	NaN	NaN	NaN	NaN	NaN	2.072392
NaN	NaN	NaN	NaN	NaN	NaN	2.071903
NaN	NaN	NaN	NaN	NaN	NaN	2.073261
NaN	NaN	NaN	NaN	NaN	NaN	2.076951
NaN	NaN	NaN	NaN	NaN	NaN	2.077155
NaN	NaN	NaN	NaN	NaN	NaN	2.077837
NaN	NaN	NaN	NaN	NaN	NaN	2.079628
NaN	NaN	NaN	NaN	NaN	NaN	2.080542
NaN	NaN	NaN	NaN	NaN	NaN	2.08458
NaN	NaN	NaN	NaN	NaN	NaN	2.085634
NaN	NaN	NaN	NaN	NaN	NaN	2.089097
NaN	NaN	NaN	NaN	NaN	NaN	2.08891
NaN	NaN	NaN	NaN	NaN	NaN	2.087761
NaN	NaN	NaN	NaN	NaN	NaN	2.08997
NaN	NaN	NaN	NaN	NaN	NaN	2.090825
NaN	NaN	NaN	NaN	NaN	NaN	2.089935
NaN	NaN	NaN	NaN	NaN	NaN	2.091109
NaN	NaN	NaN	NaN	NaN	NaN	2.092222
NaN	NaN	NaN	NaN	NaN	NaN	2.094119
NaN	NaN	NaN	NaN	NaN	NaN	2.095785
NaN	NaN	NaN	NaN	NaN	NaN	2.096509
NaN	NaN	NaN	NaN	NaN	NaN	2.099612
NaN	NaN	NaN	NaN	NaN	NaN	2.100059
NaN	NaN	NaN	NaN	NaN	NaN	2.099898
NaN	NaN	NaN	NaN	NaN	NaN	2.10047
NaN	NaN	NaN	NaN	NaN	NaN	2.103359
NaN	NaN	NaN	NaN	NaN	NaN	2.106217
NaN	NaN	NaN	NaN	NaN	NaN	2.106861
NaN	NaN	NaN	NaN	NaN	NaN	2.106256
NaN	NaN	NaN	NaN	NaN	NaN	2.105608
NaN	NaN	NaN	NaN	NaN	NaN	2.107204
NaN	NaN	NaN	NaN	NaN	NaN	2.107716
NaN	NaN	NaN	NaN	NaN	NaN	2.108603
NaN	NaN	NaN	NaN	NaN	NaN	2.109725
NaN	NaN	NaN	NaN	NaN	NaN	2.111019
NaN	NaN	NaN	NaN	NaN	NaN	2.112087
NaN	NaN	NaN	NaN	NaN	NaN	2.112757
NaN	NaN	NaN	NaN	NaN	NaN	2.113632
NaN	NaN	NaN	NaN	NaN	NaN	2.114807
NaN	NaN	NaN	NaN	NaN	NaN	2.117655
NaN	NaN	NaN	NaN	NaN	NaN	2.118758
NaN	NaN	NaN	NaN	NaN	NaN	2.120904
NaN	NaN	NaN	NaN	NaN	NaN	2.121598
NaN	NaN	NaN	NaN	NaN	NaN	2.12151
NaN	NaN	NaN	NaN	NaN	NaN	2.123017
NaN	NaN	NaN	NaN	NaN	NaN	2.123482
NaN	NaN	NaN	NaN	NaN	NaN	2.125986
NaN	NaN	NaN	NaN	NaN	NaN	2.126992
NaN	NaN	NaN	NaN	NaN	NaN	2.129585
NaN	NaN	NaN	NaN	NaN	NaN	2.130061
NaN	NaN	NaN	NaN	NaN	NaN	2.131853
NaN	NaN	NaN	NaN	NaN	NaN	2.130149
NaN	NaN	NaN	NaN	NaN	NaN	2.133337
NaN	NaN	NaN	NaN	NaN	NaN	2.136097
NaN	NaN	NaN	NaN	NaN	NaN	2.138179
NaN	NaN	NaN	NaN	NaN	NaN	2.138378
NaN	NaN	NaN	NaN	NaN	NaN	2.14253
NaN	NaN	NaN	NaN	NaN	NaN	2.146235
NaN	NaN	NaN	NaN	NaN	NaN	2.148411
NaN	NaN	NaN	NaN	NaN	NaN	2.148816
NaN	NaN	NaN	NaN	NaN	NaN	2.151973
NaN	NaN	NaN	NaN	NaN	NaN	2.153137
NaN	NaN	NaN	NaN	NaN	NaN	2.15467
NaN	NaN	NaN	NaN	NaN	NaN	2.155367
NaN	NaN	NaN	NaN	NaN	NaN	2.155508
NaN	NaN	NaN	NaN	NaN	NaN	2.159509
NaN	NaN	NaN	NaN	NaN	NaN	2.15959
NaN	NaN	NaN	NaN	NaN	NaN	2.163869
NaN	NaN	NaN	NaN	NaN	NaN	2.166727
NaN	NaN	NaN	NaN	NaN	NaN	2.169941
NaN	NaN	NaN	NaN	NaN	NaN	2.173593
NaN	NaN	NaN	NaN	NaN	NaN	2.177701
NaN	NaN	NaN	NaN	NaN	NaN	2.181697
NaN	NaN	NaN	NaN	NaN	NaN	2.184415
NaN	NaN	NaN	NaN	NaN	NaN	2.185198
NaN	NaN	NaN	NaN	NaN	NaN	2.187127
NaN	NaN	NaN	NaN	NaN	NaN	2.187819
NaN	NaN	NaN	NaN	NaN	NaN	2.187873
NaN	NaN	NaN	NaN	NaN	NaN	2.190802
NaN	NaN	NaN	NaN	NaN	NaN	2.190554
NaN	NaN	NaN	NaN	NaN	NaN	2.192302
NaN	NaN	NaN	NaN	NaN	NaN	2.19308
NaN	NaN	NaN	NaN	NaN	NaN	2.197405
NaN	NaN	NaN	NaN	NaN	NaN	2.20059
NaN	NaN	NaN	NaN	NaN	NaN	2.205195
NaN	NaN	NaN	NaN	NaN	NaN	2.209495
NaN	NaN	NaN	NaN	NaN	NaN	2.214167
NaN	NaN	NaN	NaN	NaN	NaN	2.218173
NaN	NaN	NaN	NaN	NaN	NaN	2.219076
NaN	NaN	NaN	NaN	NaN	NaN	2.218199
NaN	NaN	NaN	NaN	NaN	NaN	2.218461
NaN	NaN	NaN	NaN	NaN	NaN	2.218702
NaN	NaN	NaN	NaN	NaN	NaN	2.217129
NaN	NaN	NaN	NaN	NaN	NaN	2.219127
NaN	NaN	NaN	NaN	NaN	NaN	2.219209
NaN	NaN	NaN	NaN	NaN	NaN	2.221601
NaN	NaN	NaN	NaN	NaN	NaN	2.225699
NaN	NaN	NaN	NaN	NaN	NaN	2.228494
NaN	NaN	NaN	NaN	NaN	NaN	2.232073
NaN	NaN	NaN	NaN	NaN	NaN	2.23509
NaN	NaN	NaN	NaN	NaN	NaN	2.236917
NaN	NaN	NaN	NaN	NaN	NaN	2.237303
NaN	NaN	NaN	NaN	NaN	NaN	2.239561
NaN	NaN	NaN	NaN	NaN	NaN	2.23797
NaN	NaN	NaN	NaN	NaN	NaN	2.23686
NaN	NaN	NaN	NaN	NaN	NaN	2.234876
NaN	NaN	NaN	NaN	NaN	NaN	2.234365
NaN	NaN	NaN	NaN	NaN	NaN	2.234394
NaN	NaN	NaN	NaN	NaN	NaN	2.235157
NaN	NaN	NaN	NaN	NaN	NaN	2.234557
NaN	NaN	NaN	NaN	NaN	NaN	2.23793
NaN	NaN	NaN	NaN	NaN	NaN	2.23897
NaN	NaN	NaN	NaN	NaN	NaN	2.241184
NaN	NaN	NaN	NaN	NaN	NaN	2.241725
NaN	NaN	NaN	NaN	NaN	NaN	2.24403
NaN	NaN	NaN	NaN	NaN	NaN	2.243084
NaN	NaN	NaN	NaN	NaN	NaN	2.24403
NaN	NaN	NaN	NaN	NaN	NaN	2.24247
NaN	NaN	NaN	NaN	NaN	NaN	2.240605
NaN	NaN	NaN	NaN	NaN	NaN	2.241868
NaN	NaN	NaN	NaN	NaN	NaN	2.240778
NaN	NaN	NaN	NaN	NaN	NaN	2.240136
NaN	NaN	NaN	NaN	NaN	NaN	2.241411
NaN	NaN	NaN	NaN	NaN	NaN	2.243057
NaN	NaN	NaN	NaN	NaN	NaN	2.243946
NaN	NaN	NaN	NaN	NaN	NaN	2.247359
NaN	NaN	NaN	NaN	NaN	NaN	2.248128
NaN	NaN	NaN	NaN	NaN	NaN	2.24824
NaN	NaN	NaN	NaN	NaN	NaN	2.249523
NaN	NaN	NaN	NaN	NaN	NaN	2.249679
NaN	NaN	NaN	NaN	NaN	NaN	2.249313
NaN	NaN	NaN	NaN	NaN	NaN	2.248474
NaN	NaN	NaN	NaN	NaN	NaN	2.248209
NaN	NaN	NaN	NaN	NaN	NaN	2.248136
NaN	NaN	NaN	NaN	NaN	NaN	2.249221
NaN	NaN	NaN	NaN	NaN	NaN	2.250798
NaN	NaN	NaN	NaN	NaN	NaN	2.25333
NaN	NaN	NaN	NaN	NaN	NaN	2.25603
NaN	NaN	NaN	NaN	NaN	NaN	2.257399
NaN	NaN	NaN	NaN	NaN	NaN	2.258926
NaN	NaN	NaN	NaN	NaN	NaN	2.261103
NaN	NaN	NaN	NaN	NaN	NaN	2.26242
NaN	NaN	NaN	NaN	NaN	NaN	2.263315
NaN	NaN	NaN	NaN	NaN	NaN	2.265846
NaN	NaN	NaN	NaN	NaN	NaN	2.267091
NaN	NaN	NaN	NaN	NaN	NaN	2.269865
NaN	NaN	NaN	NaN	NaN	NaN	2.272282
NaN	NaN	NaN	NaN	NaN	NaN	2.27425
NaN	NaN	NaN	NaN	NaN	NaN	2.275922
NaN	NaN	NaN	NaN	NaN	NaN	2.277714
NaN	NaN	NaN	NaN	NaN	NaN	2.28028
NaN	NaN	NaN	NaN	NaN	NaN	2.281706
NaN	NaN	NaN	NaN	NaN	NaN	2.284268
NaN	NaN	NaN	NaN	NaN	NaN	2.288208
NaN	NaN	NaN	NaN	NaN	NaN	2.291147
NaN	NaN	NaN	NaN	NaN	NaN	2.294414
NaN	NaN	NaN	NaN	NaN	NaN	2.296808
NaN	NaN	NaN	NaN	NaN	NaN	2.300422
NaN	NaN	NaN	NaN	NaN	NaN	2.30376
NaN	NaN	NaN	NaN	NaN	NaN	2.306206
NaN	NaN	NaN	NaN	NaN	NaN	2.308809
NaN	NaN	NaN	NaN	NaN	NaN	2.310439
NaN	NaN	NaN	NaN	NaN	NaN	2.312919
NaN	NaN	NaN	NaN	NaN	NaN	2.315043
NaN	NaN	NaN	NaN	NaN	NaN	2.317009
NaN	NaN	NaN	NaN	NaN	NaN	2.322172
NaN	NaN	NaN	NaN	NaN	NaN	2.325233
NaN	NaN	NaN	NaN	NaN	NaN	2.328452
NaN	NaN	NaN	NaN	NaN	NaN	2.331773
NaN	NaN	NaN	NaN	NaN	NaN	2.332981
NaN	NaN	NaN	NaN	NaN	NaN	2.337879
NaN	NaN	NaN	NaN	NaN	NaN	2.339863
NaN	NaN	NaN	NaN	NaN	NaN	2.343149
NaN	NaN	NaN	NaN	NaN	NaN	2.344833
NaN	NaN	NaN	NaN	NaN	NaN	2.347073
NaN	NaN	NaN	NaN	NaN	NaN	2.347579
NaN	NaN	NaN	NaN	NaN	NaN	2.349233
NaN	NaN	NaN	NaN	NaN	NaN	2.351084
NaN	NaN	NaN	NaN	NaN	NaN	2.352511
NaN	NaN	NaN	NaN	NaN	NaN	2.354607
NaN	NaN	NaN	NaN	NaN	NaN	2.357005
NaN	NaN	NaN	NaN	NaN	NaN	2.359958
NaN	NaN	NaN	NaN	NaN	NaN	2.362178
NaN	NaN	NaN	NaN	NaN	NaN	2.364704
NaN	NaN	NaN	NaN	NaN	NaN	2.366605
NaN	NaN	NaN	NaN	NaN	NaN	2.366806
NaN	NaN	NaN	NaN	NaN	NaN	2.367493
NaN	NaN	NaN	NaN	NaN	NaN	2.368561
NaN	NaN	NaN	NaN	NaN	NaN	2.36624
NaN	NaN	NaN	NaN	NaN	NaN	2.366644
NaN	NaN	NaN	NaN	NaN	NaN	2.368097
NaN	NaN	NaN	NaN	NaN	NaN	2.369729
NaN	NaN	NaN	NaN	NaN	NaN	2.370139
NaN	NaN	NaN	NaN	NaN	NaN	2.371594
NaN	NaN	NaN	NaN	NaN	NaN	2.373364
NaN	NaN	NaN	NaN	NaN	NaN	2.375894
NaN	NaN	NaN	NaN	NaN	NaN	2.375851
NaN	NaN	NaN	NaN	NaN	NaN	2.375305
NaN	NaN	NaN	NaN	NaN	NaN	2.375277
NaN	NaN	NaN	NaN	NaN	NaN	2.374553
NaN	NaN	NaN	NaN	NaN	NaN	2.374241
NaN	NaN	NaN	NaN	NaN	NaN	2.372106
NaN	NaN	NaN	NaN	NaN	NaN	2.371902
NaN	NaN	NaN	NaN	NaN	NaN	2.37127
NaN	NaN	NaN	NaN	NaN	NaN	2.371933
NaN	NaN	NaN	NaN	NaN	NaN	2.372278
NaN	NaN	NaN	NaN	NaN	NaN	2.373759
NaN	NaN	NaN	NaN	NaN	NaN	2.373356
NaN	NaN	NaN	NaN	NaN	NaN	2.376586
NaN	NaN	NaN	NaN	NaN	NaN	2.375995
NaN	NaN	NaN	NaN	NaN	NaN	2.376573
NaN	NaN	NaN	NaN	NaN	NaN	2.37516
NaN	NaN	NaN	NaN	NaN	NaN	2.375208
NaN	NaN	NaN	NaN	NaN	NaN	2.374068
NaN	NaN	NaN	NaN	NaN	NaN	2.373664
NaN	NaN	NaN	NaN	NaN	NaN	2.375662
NaN	NaN	NaN	NaN	NaN	NaN	2.374757
NaN	NaN	NaN	NaN	NaN	NaN	2.3742
NaN	NaN	NaN	NaN	NaN	NaN	2.376198
NaN	NaN	NaN	NaN	NaN	NaN	2.37708
NaN	NaN	NaN	NaN	NaN	NaN	2.378077
NaN	NaN	NaN	NaN	NaN	NaN	2.378176
NaN	NaN	NaN	NaN	NaN	NaN	2.377663
NaN	NaN	NaN	NaN	NaN	NaN	2.377513
NaN	NaN	NaN	NaN	NaN	NaN	2.378809
NaN	NaN	NaN	NaN	NaN	NaN	2.380193
NaN	NaN	NaN	NaN	NaN	NaN	2.381336
NaN	NaN	NaN	NaN	NaN	NaN	2.383061
NaN	NaN	NaN	NaN	NaN	NaN	2.385627
NaN	NaN	NaN	NaN	NaN	NaN	2.387361
NaN	NaN	NaN	NaN	NaN	NaN	2.389531
NaN	NaN	NaN	NaN	NaN	NaN	2.392262
NaN	NaN	NaN	NaN	NaN	NaN	2.392958
NaN	NaN	NaN	NaN	NaN	NaN	2.393359
NaN	NaN	NaN	NaN	NaN	NaN	2.393136
NaN	NaN	NaN	NaN	NaN	NaN	2.394275
NaN	NaN	NaN	NaN	NaN	NaN	2.395561
NaN	NaN	NaN	NaN	NaN	NaN	2.39712
NaN	NaN	NaN	NaN	NaN	NaN	2.398642
NaN	NaN	NaN	NaN	NaN	NaN	2.401695
NaN	NaN	NaN	NaN	NaN	NaN	2.4037
NaN	NaN	NaN	NaN	NaN	NaN	2.408328
NaN	NaN	NaN	NaN	NaN	NaN	2.412955
NaN	NaN	NaN	NaN	NaN	NaN	2.416885
NaN	NaN	NaN	NaN	NaN	NaN	2.420938
NaN	NaN	NaN	NaN	NaN	NaN	2.422417
NaN	NaN	NaN	NaN	NaN	NaN	2.424781
NaN	NaN	NaN	NaN	NaN	NaN	2.424809
NaN	NaN	NaN	NaN	NaN	NaN	2.426587
NaN	NaN	NaN	NaN	NaN	NaN	2.427358
NaN	NaN	NaN	NaN	NaN	NaN	2.427715
NaN	NaN	NaN	NaN	NaN	NaN	2.430853
NaN	NaN	NaN	NaN	NaN	NaN	2.434583
NaN	NaN	NaN	NaN	NaN	NaN	2.43885
NaN	NaN	NaN	NaN	NaN	NaN	2.444329
NaN	NaN	NaN	NaN	NaN	NaN	2.449567
NaN	NaN	NaN	NaN	NaN	NaN	2.453995
NaN	NaN	NaN	NaN	NaN	NaN	2.457417
NaN	NaN	NaN	NaN	NaN	NaN	2.461119
NaN	NaN	NaN	NaN	NaN	NaN	2.46298
NaN	NaN	NaN	NaN	NaN	NaN	2.463769
NaN	NaN	NaN	NaN	NaN	NaN	2.464596
NaN	NaN	NaN	NaN	NaN	NaN	2.466678
NaN	NaN	NaN	NaN	NaN	NaN	2.466262
NaN	NaN	NaN	NaN	NaN	NaN	2.468674
NaN	NaN	NaN	NaN	NaN	NaN	2.470828
NaN	NaN	NaN	NaN	NaN	NaN	2.474356
NaN	NaN	NaN	NaN	NaN	NaN	2.47873
NaN	NaN	NaN	NaN	NaN	NaN	2.481894
NaN	NaN	NaN	NaN	NaN	NaN	2.48605
NaN	NaN	NaN	NaN	NaN	NaN	2.488406
NaN	NaN	NaN	NaN	NaN	NaN	2.491941
NaN	NaN	NaN	NaN	NaN	NaN	2.493004
NaN	NaN	NaN	NaN	NaN	NaN	2.493471
NaN	NaN	NaN	NaN	NaN	NaN	2.4932
NaN	NaN	NaN	NaN	NaN	NaN	2.491566
NaN	NaN	NaN	NaN	NaN	NaN	2.491994
NaN	NaN	NaN	NaN	NaN	NaN	2.492707
NaN	NaN	NaN	NaN	NaN	NaN	2.494221
NaN	NaN	NaN	NaN	NaN	NaN	2.496548
NaN	NaN	NaN	NaN	NaN	NaN	2.497513
NaN	NaN	NaN	NaN	NaN	NaN	2.500888
NaN	NaN	NaN	NaN	NaN	NaN	2.503528
NaN	NaN	NaN	NaN	NaN	NaN	2.504838
NaN	NaN	NaN	NaN	NaN	NaN	2.508434
NaN	NaN	NaN	NaN	NaN	NaN	2.508607
NaN	NaN	NaN	NaN	NaN	NaN	2.506881
NaN	NaN	NaN	NaN	NaN	NaN	2.505456
NaN	NaN	NaN	NaN	NaN	NaN	2.50372
NaN	NaN	NaN	NaN	NaN	NaN	2.504615
NaN	NaN	NaN	NaN	NaN	NaN	2.503616
NaN	NaN	NaN	NaN	NaN	NaN	2.502726
NaN	NaN	NaN	NaN	NaN	NaN	2.502659
NaN	NaN	NaN	NaN	NaN	NaN	2.503804
NaN	NaN	NaN	NaN	NaN	NaN	2.504435
NaN	NaN	NaN	NaN	NaN	NaN	2.504039
NaN	NaN	NaN	NaN	NaN	NaN	2.505605
NaN	NaN	NaN	NaN	NaN	NaN	2.505946
NaN	NaN	NaN	NaN	NaN	NaN	2.506668
NaN	NaN	NaN	NaN	NaN	NaN	2.506255
NaN	NaN	NaN	NaN	NaN	NaN	2.507353
NaN	NaN	NaN	NaN	NaN	NaN	2.506373
NaN	NaN	NaN	NaN	NaN	NaN	2.503839
NaN	NaN	NaN	NaN	NaN	NaN	2.503359
NaN	NaN	NaN	NaN	NaN	NaN	2.503112
NaN	NaN	NaN	NaN	NaN	NaN	2.501663
NaN	NaN	NaN	NaN	NaN	NaN	2.503277
NaN	NaN	NaN	NaN	NaN	NaN	2.504062
NaN	NaN	NaN	NaN	NaN	NaN	2.503533
NaN	NaN	NaN	NaN	NaN	NaN	2.504382
NaN	NaN	NaN	NaN	NaN	NaN	2.505118
NaN	NaN	NaN	NaN	NaN	NaN	2.506042
NaN	NaN	NaN	NaN	NaN	NaN	2.507203
NaN	NaN	NaN	NaN	NaN	NaN	2.507816
NaN	NaN	NaN	NaN	NaN	NaN	2.507289
NaN	NaN	NaN	NaN	NaN	NaN	2.509589
NaN	NaN	NaN	NaN	NaN	NaN	2.508742
NaN	NaN	NaN	NaN	NaN	NaN	2.509014
NaN	NaN	NaN	NaN	NaN	NaN	2.511276
NaN	NaN	NaN	NaN	NaN	NaN	2.510388
NaN	NaN	NaN	NaN	NaN	NaN	2.509472
NaN	NaN	NaN	NaN	NaN	NaN	2.510663
NaN	NaN	NaN	NaN	NaN	NaN	2.512018
NaN	NaN	NaN	NaN	NaN	NaN	2.513304
NaN	NaN	NaN	NaN	NaN	NaN	2.516309
NaN	NaN	NaN	NaN	NaN	NaN	2.517318
NaN	NaN	NaN	NaN	NaN	NaN	2.518649
NaN	NaN	NaN	NaN	NaN	NaN	2.519981
NaN	NaN	NaN	NaN	NaN	NaN	2.522816
NaN	NaN	NaN	NaN	NaN	NaN	2.524461
NaN	NaN	NaN	NaN	NaN	NaN	2.52501
NaN	NaN	NaN	NaN	NaN	NaN	2.526469
NaN	NaN	NaN	NaN	NaN	NaN	2.526737
NaN	NaN	NaN	NaN	NaN	NaN	2.52982
NaN	NaN	NaN	NaN	NaN	NaN	2.530659
NaN	NaN	NaN	NaN	NaN	NaN	2.531429
NaN	NaN	NaN	NaN	NaN	NaN	2.534789
NaN	NaN	NaN	NaN	NaN	NaN	2.538435
NaN	NaN	NaN	NaN	NaN	NaN	2.539872
NaN	NaN	NaN	NaN	NaN	NaN	2.542979
NaN	NaN	NaN	NaN	NaN	NaN	2.545335
NaN	NaN	NaN	NaN	NaN	NaN	2.54756
NaN	NaN	NaN	NaN	NaN	NaN	2.55182
NaN	NaN	NaN	NaN	NaN	NaN	2.553169
NaN	NaN	NaN	NaN	NaN	NaN	2.555627
NaN	NaN	NaN	NaN	NaN	NaN	2.558723
NaN	NaN	NaN	NaN	NaN	NaN	2.559275
NaN	NaN	NaN	NaN	NaN	NaN	2.561671
NaN	NaN	NaN	NaN	NaN	NaN	2.564082
NaN	NaN	NaN	NaN	NaN	NaN	2.569494
NaN	NaN	NaN	NaN	NaN	NaN	2.571984
NaN	NaN	NaN	NaN	NaN	NaN	2.574659
NaN	NaN	NaN	NaN	NaN	NaN	2.578858
NaN	NaN	NaN	NaN	NaN	NaN	2.579795
NaN	NaN	NaN	NaN	NaN	NaN	2.581581
NaN	NaN	NaN	NaN	NaN	NaN	2.583251
NaN	NaN	NaN	NaN	NaN	NaN	2.584568
NaN	NaN	NaN	NaN	NaN	NaN	2.586008
NaN	NaN	NaN	NaN	NaN	NaN	2.588605
NaN	NaN	NaN	NaN	NaN	NaN	2.591107
NaN	NaN	NaN	NaN	NaN	NaN	2.5916
NaN	NaN	NaN	NaN	NaN	NaN	2.595072
NaN	NaN	NaN	NaN	NaN	NaN	2.599248
NaN	NaN	NaN	NaN	NaN	NaN	2.601935
NaN	NaN	NaN	NaN	NaN	NaN	2.605171
NaN	NaN	NaN	NaN	NaN	NaN	2.607024
NaN	NaN	NaN	NaN	NaN	NaN	2.609208
NaN	NaN	NaN	NaN	NaN	NaN	2.609313
NaN	NaN	NaN	NaN	NaN	NaN	2.610034
NaN	NaN	NaN	NaN	NaN	NaN	2.609489
NaN	NaN	NaN	NaN	NaN	NaN	2.61054
NaN	NaN	NaN	NaN	NaN	NaN	2.613327
NaN	NaN	NaN	NaN	NaN	NaN	2.612735
NaN	NaN	NaN	NaN	NaN	NaN	2.614281
NaN	NaN	NaN	NaN	NaN	NaN	2.615193
NaN	NaN	NaN	NaN	NaN	NaN	2.617525
NaN	NaN	NaN	NaN	NaN	NaN	2.620592
NaN	NaN	NaN	NaN	NaN	NaN	2.621807
NaN	NaN	NaN	NaN	NaN	NaN	2.624504
NaN	NaN	NaN	NaN	NaN	NaN	2.626474
NaN	NaN	NaN	NaN	NaN	NaN	2.626812
NaN	NaN	NaN	NaN	NaN	NaN	2.626768
NaN	NaN	NaN	NaN	NaN	NaN	2.626477
NaN	NaN	NaN	NaN	NaN	NaN	2.626457
NaN	NaN	NaN	NaN	NaN	NaN	2.625021
NaN	NaN	NaN	NaN	NaN	NaN	2.625827
NaN	NaN	NaN	NaN	NaN	NaN	2.625304
NaN	NaN	NaN	NaN	NaN	NaN	2.626755
NaN	NaN	NaN	NaN	NaN	NaN	2.626761
NaN	NaN	NaN	NaN	NaN	NaN	2.628045
NaN	NaN	NaN	NaN	NaN	NaN	2.62907
NaN	NaN	NaN	NaN	NaN	NaN	2.631244
NaN	NaN	NaN	NaN	NaN	NaN	2.632843
NaN	NaN	NaN	NaN	NaN	NaN	2.632888
NaN	NaN	NaN	NaN	NaN	NaN	2.631732
NaN	NaN	NaN	NaN	NaN	NaN	2.632295
NaN	NaN	NaN	NaN	NaN	NaN	2.632564
NaN	NaN	NaN	NaN	NaN	NaN	2.632399
NaN	NaN	NaN	NaN	NaN	NaN	2.630044
NaN	NaN	NaN	NaN	NaN	NaN	2.632505
NaN	NaN	NaN	NaN	NaN	NaN	2.631641
NaN	NaN	NaN	NaN	NaN	NaN	2.632048
NaN	NaN	NaN	NaN	NaN	NaN	2.631714
NaN	NaN	NaN	NaN	NaN	NaN	2.63226
NaN	NaN	NaN	NaN	NaN	NaN	2.633528
NaN	NaN	NaN	NaN	NaN	NaN	2.635324
NaN	NaN	NaN	NaN	NaN	NaN	2.636662
NaN	NaN	NaN	NaN	NaN	NaN	2.63799
NaN	NaN	NaN	NaN	NaN	NaN	2.636935
NaN	NaN	NaN	NaN	NaN	NaN	2.63794
NaN	NaN	NaN	NaN	NaN	NaN	2.638129
NaN	NaN	NaN	NaN	NaN	NaN	2.638849
NaN	NaN	NaN	NaN	NaN	NaN	2.638573
NaN	NaN	NaN	NaN	NaN	NaN	2.640249
NaN	NaN	NaN	NaN	NaN	NaN	2.640152
NaN	NaN	NaN	NaN	NaN	NaN	2.640909
NaN	NaN	NaN	NaN	NaN	NaN	2.639999
NaN	NaN	NaN	NaN	NaN	NaN	2.640518
NaN	NaN	NaN	NaN	NaN	NaN	2.641764
NaN	NaN	NaN	NaN	NaN	NaN	2.642971
NaN	NaN	NaN	NaN	NaN	NaN	2.645098
NaN	NaN	NaN	NaN	NaN	NaN	2.646718
NaN	NaN	NaN	NaN	NaN	NaN	2.65002
NaN	NaN	NaN	NaN	NaN	NaN	2.651178
NaN	NaN	NaN	NaN	NaN	NaN	2.652188
NaN	NaN	NaN	NaN	NaN	NaN	2.654485
NaN	NaN	NaN	NaN	NaN	NaN	2.655101
NaN	NaN	NaN	NaN	NaN	NaN	2.657745
NaN	NaN	NaN	NaN	NaN	NaN	2.658196
NaN	NaN	NaN	NaN	NaN	NaN	2.657755
NaN	NaN	NaN	NaN	NaN	NaN	2.657445
NaN	NaN	NaN	NaN	NaN	NaN	2.657978
NaN	NaN	NaN	NaN	NaN	NaN	2.658266
NaN	NaN	NaN	NaN	NaN	NaN	2.660145
NaN	NaN	NaN	NaN	NaN	NaN	2.66019
NaN	NaN	NaN	NaN	NaN	NaN	2.662195
NaN	NaN	NaN	NaN	NaN	NaN	2.665395
NaN	NaN	NaN	NaN	NaN	NaN	2.665936
NaN	NaN	NaN	NaN	NaN	NaN	2.670057
NaN	NaN	NaN	NaN	NaN	NaN	2.674493
NaN	NaN	NaN	NaN	NaN	NaN	2.675923
NaN	NaN	NaN	NaN	NaN	NaN	2.678502
NaN	NaN	NaN	NaN	NaN	NaN	2.679016
NaN	NaN	NaN	NaN	NaN	NaN	2.681994
NaN	NaN	NaN	NaN	NaN	NaN	2.682298
NaN	NaN	NaN	NaN	NaN	NaN	2.681364
NaN	NaN	NaN	NaN	NaN	NaN	2.682411
NaN	NaN	NaN	NaN	NaN	NaN	2.682808
NaN	NaN	NaN	NaN	NaN	NaN	2.684448
NaN	NaN	NaN	NaN	NaN	NaN	2.686753
NaN	NaN	NaN	NaN	NaN	NaN	2.690403
NaN	NaN	NaN	NaN	NaN	NaN	2.693177
NaN	NaN	NaN	NaN	NaN	NaN	2.696439
NaN	NaN	NaN	NaN	NaN	NaN	2.698047
NaN	NaN	NaN	NaN	NaN	NaN	2.702092
NaN	NaN	NaN	NaN	NaN	NaN	2.70367
NaN	NaN	NaN	NaN	NaN	NaN	2.707721
NaN	NaN	NaN	NaN	NaN	NaN	2.707109
NaN	NaN	NaN	NaN	NaN	NaN	2.708403
NaN	NaN	NaN	NaN	NaN	NaN	2.708982
NaN	NaN	NaN	NaN	NaN	NaN	2.708395
NaN	NaN	NaN	NaN	NaN	NaN	2.707438
NaN	NaN	NaN	NaN	NaN	NaN	2.708067
NaN	NaN	NaN	NaN	NaN	NaN	2.709578
NaN	NaN	NaN	NaN	NaN	NaN	2.711954
NaN	NaN	NaN	NaN	NaN	NaN	2.714
NaN	NaN	NaN	NaN	NaN	NaN	2.718822
NaN	NaN	NaN	NaN	NaN	NaN	2.722252
NaN	NaN	NaN	NaN	NaN	NaN	2.725558
NaN	NaN	NaN	NaN	NaN	NaN	2.726819
NaN	NaN	NaN	NaN	NaN	NaN	2.729367
NaN	NaN	NaN	NaN	NaN	NaN	2.729688
