SDD21_Lower	SDD11_Upper	SCD22_Upper	SCC11_Upper	SCD21-SDD21_Upper
NaN	-4.87593780270769	-11.6858029480217	-2	-8.22909090909091
NaN	-4.87166955209601	-11.6834755624515	-2	-8.21590909090909
NaN	-4.86740429569756	-11.6811481768813	-2	-8.20272727272727
NaN	-4.86314202931436	-11.6788207913111	-2	-8.18954545454546
NaN	-4.85888274875724	-11.6764934057409	-2	-8.17636363636364
NaN	-4.85462644984583	-11.6741660201707	-2	-8.16318181818182
NaN	-4.85037312840855	-11.6718386346005	-2	-8.15
NaN	-4.84612278028254	-11.6695112490303	-2	-8.13681818181819
NaN	-4.8418754013137	-11.66718386346	-2	-8.12363636363636
NaN	-4.83763098735659	-11.6648564778898	-2	-8.11045454545455
NaN	-4.83338953427448	-11.6625290923196	-2	-8.09727272727273
NaN	-4.82915103793926	-11.6602017067494	-2	-8.08409090909091
NaN	-4.82491549423147	-11.6578743211792	-2	-8.07090909090909
NaN	-4.82068289904025	-11.655546935609	-2	-8.05772727272727
NaN	-4.81645324826332	-11.6532195500388	-2	-8.04454545454546
NaN	-4.81222653780694	-11.6508921644686	-2	-8.03136363636364
NaN	-4.80800276358592	-11.6485647788984	-2	-8.01818181818182
NaN	-4.80378192152356	-11.6462373933282	-2	-8.005
NaN	-4.79956400755167	-11.643910007758	-2	-7.99181818181818
NaN	-4.7953490176105	-11.6415826221877	-2	-7.97863636363637
NaN	-4.79113694764873	-11.6392552366175	-2	-7.96545454545455
NaN	-4.78692779362348	-11.6369278510473	-2	-7.95227272727273
NaN	-4.78272155150025	-11.6346004654771	-2	-7.93909090909091
NaN	-4.77851821725289	-11.6322730799069	-2	-7.92590909090909
NaN	-4.77431778686362	-11.6299456943367	-2	-7.91272727272727
NaN	-4.77012025632297	-11.6276183087665	-2	-7.89954545454546
NaN	-4.76592562162977	-11.6252909231963	-2	-7.88636363636364
NaN	-4.76173387879111	-11.6229635376261	-2	-7.87318181818182
NaN	-4.75754502382236	-11.6206361520559	-2	-7.86
NaN	-4.75335905274711	-11.6183087664856	-2	-7.84681818181818
NaN	-4.74917596159715	-11.6159813809154	-2	-7.83363636363637
NaN	-4.74499574641245	-11.6136539953452	-2	-7.82045454545455
NaN	-4.74081840324116	-11.611326609775	-2	-7.80727272727273
NaN	-4.73664392813955	-11.6089992242048	-2	-7.79409090909091
NaN	-4.73247231717203	-11.6066718386346	-2	-7.78090909090909
NaN	-4.72830356641109	-11.6043444530644	-2	-7.76772727272727
NaN	-4.72413767193729	-11.6020170674942	-2	-7.75454545454546
NaN	-4.71997462983926	-11.599689681924	-2	-7.74136363636364
NaN	-4.71581443621363	-11.5973622963538	-2	-7.72818181818182
NaN	-4.71165708716506	-11.5950349107836	-2	-7.715
NaN	-4.70750257880619	-11.5927075252133	-2	-7.70181818181818
NaN	-4.70335090725762	-11.5903801396431	-2	-7.68863636363636
NaN	-4.69920206864789	-11.5880527540729	-2	-7.67545454545455
NaN	-4.69505605911346	-11.5857253685027	-2	-7.66227272727273
NaN	-4.69091287479869	-11.5833979829325	-2	-7.64909090909091
NaN	-4.68677251185582	-11.5810705973623	-2	-7.63590909090909
NaN	-4.68263496644495	-11.5787432117921	-2	-7.62272727272727
NaN	-4.67850023473399	-11.5764158262219	-2	-7.60954545454545
NaN	-4.67436831289869	-11.5740884406517	-2	-7.59636363636364
NaN	-4.67023919712258	-11.5717610550815	-2	-7.58318181818182
NaN	-4.66611288359696	-11.5694336695112	-2	-7.57
NaN	-4.66198936852087	-11.567106283941	-2	-7.55681818181818
NaN	-4.6578686481011	-11.5647788983708	-2	-7.54363636363636
NaN	-4.65375071855212	-11.5624515128006	-2	-7.53045454545455
NaN	-4.64963557609612	-11.5601241272304	-2	-7.51727272727273
NaN	-4.64552321696292	-11.5577967416602	-2	-7.50409090909091
NaN	-4.64141363739001	-11.55546935609	-2	-7.49090909090909
NaN	-4.63730683362249	-11.5531419705198	-2	-7.47772727272727
NaN	-4.63320280191308	-11.5508145849496	-2	-7.46454545454545
NaN	-4.62910153852207	-11.5484871993794	-2	-7.45136363636363
NaN	-4.6250030397173	-11.5461598138092	-2	-7.43818181818182
NaN	-4.62090730177418	-11.5438324282389	-2	-7.425
NaN	-4.61681432097562	-11.5415050426687	-2	-7.41181818181818
NaN	-4.61272409361206	-11.5391776570985	-2	-7.39863636363636
NaN	-4.60863661598138	-11.5368502715283	-2	-7.38545454545455
NaN	-4.60455188438895	-11.5345228859581	-2	-7.37227272727273
NaN	-4.60046989514758	-11.5321955003879	-2	-7.35909090909091
NaN	-4.59639064457749	-11.5298681148177	-2	-7.34590909090909
NaN	-4.59231412900631	-11.5275407292475	-2	-7.33272727272727
NaN	-4.58824034476906	-11.5252133436773	-2	-7.31954545454546
NaN	-4.58416928820809	-11.5228859581071	-2	-7.30636363636363
NaN	-4.58010095567314	-11.5205585725369	-2	-7.29318181818182
NaN	-4.57603534352122	-11.5182311869666	-2	-7.28
NaN	-4.57197244811668	-11.5159038013964	-2	-7.26681818181818
NaN	-4.56791226583115	-11.5135764158262	-2	-7.25363636363636
NaN	-4.5638547930435	-11.511249030256	-2	-7.24045454545455
NaN	-4.55980002613988	-11.5089216446858	-2	-7.22727272727273
NaN	-4.55574796151363	-11.5065942591156	-2	-7.21409090909091
NaN	-4.55169859556532	-11.5042668735454	-2	-7.20090909090909
NaN	-4.5476519247027	-11.5019394879752	-2	-7.18772727272727
NaN	-4.54360794534069	-11.499612102405	-2	-7.17454545454546
NaN	-4.53956665390134	-11.4972847168348	-2	-7.16136363636364
NaN	-4.53552804681387	-11.4949573312645	-2	-7.14818181818182
NaN	-4.53149212051457	-11.4926299456943	-2	-7.135
NaN	-4.52745887144684	-11.4903025601241	-2	-7.12181818181818
NaN	-4.52342829606116	-11.4879751745539	-2	-7.10863636363636
NaN	-4.51940039081504	-11.4856477889837	-2	-7.09545454545455
NaN	-4.51537515217306	-11.4833204034135	-2	-7.08227272727273
NaN	-4.51135257660679	-11.4809930178433	-2	-7.06909090909091
NaN	-4.5073326605948	-11.4786656322731	-2	-7.05590909090909
NaN	-4.50331540062266	-11.4763382467029	-2	-7.04272727272727
NaN	-4.49930079318288	-11.4740108611327	-2	-7.02954545454546
NaN	-4.49528883477493	-11.4716834755625	-2	-7.01636363636364
NaN	-4.49127952190519	-11.4693560899922	-2	-7.00318181818182
NaN	-4.48727285108695	-11.467028704422	-2	-6.99
NaN	-4.48326881884041	-11.4647013188518	-2	-6.97681818181819
NaN	-4.4792674216926	-11.4623739332816	-2	-6.96363636363636
NaN	-4.47526865617744	-11.4600465477114	-2	-6.95045454545455
NaN	-4.47127251883566	-11.4577191621412	-2	-6.93727272727273
NaN	-4.46727900621482	-11.455391776571	-2	-6.92409090909091
NaN	-4.46328811486927	-11.4530643910008	-2	-6.91090909090909
NaN	-4.45929984136015	-11.4507370054306	-2	-6.89772727272727
NaN	-4.45531418225535	-11.4484096198604	-2	-6.88454545454546
NaN	-4.45133113412952	-11.4460822342901	-2	-6.87136363636364
NaN	-4.44735069356402	-11.4437548487199	-2	-6.85818181818182
NaN	-4.44337285714693	-11.4414274631497	-2	-6.845
NaN	-4.43939762147303	-11.4391000775795	-2	-6.83181818181819
NaN	-4.43542498314376	-11.4367726920093	-2	-6.81863636363637
NaN	-4.43145493876722	-11.4344453064391	-2	-6.80545454545455
NaN	-4.42748748495816	-11.4321179208689	-2	-6.79227272727273
NaN	-4.42352261833794	-11.4297905352987	-2	-6.77909090909091
NaN	-4.41956033553454	-11.4274631497285	-2	-6.76590909090909
NaN	-4.41560063318251	-11.4251357641583	-2	-6.75272727272727
NaN	-4.41164350792298	-11.4228083785881	-2	-6.73954545454546
NaN	-4.40768895640364	-11.4204809930178	-2	-6.72636363636364
NaN	-4.40373697527871	-11.4181536074476	-2	-6.71318181818182
NaN	-4.39978756120893	-11.4158262218774	-2	-6.7
NaN	-4.39584071086154	-11.4134988363072	-2	-6.68681818181818
NaN	-4.39189642091028	-11.411171450737	-2	-6.67363636363637
NaN	-4.38795468803534	-11.4088440651668	-2	-6.66045454545455
NaN	-4.38401550892337	-11.4065166795966	-2	-6.64727272727273
NaN	-4.38007888026747	-11.4041892940264	-2	-6.63409090909091
NaN	-4.37614479876713	-11.4018619084562	-2	-6.62090909090909
NaN	-4.37221326112827	-11.399534522886	-2	-6.60772727272727
NaN	-4.36828426406318	-11.3972071373157	-2	-6.59454545454546
NaN	-4.36435780429053	-11.3948797517455	-2	-6.58136363636364
NaN	-4.36043387853533	-11.3925523661753	-2	-6.56818181818182
NaN	-4.35651248352895	-11.3902249806051	-2	-6.555
NaN	-4.35259361600904	-11.3878975950349	-2	-6.54181818181818
NaN	-4.34867727271959	-11.3855702094647	-2	-6.52863636363636
NaN	-4.34476345041088	-11.3832428238945	-2	-6.51545454545455
NaN	-4.34085214583943	-11.3809154383243	-2	-6.50227272727273
NaN	-4.33694335576803	-11.3785880527541	-2	-6.48909090909091
NaN	-4.33303707696573	-11.3762606671839	-2	-6.47590909090909
NaN	-4.32913330620778	-11.3739332816137	-2	-6.46272727272727
NaN	-4.32523204027563	-11.3716058960434	-2	-6.44954545454545
NaN	-4.32133327595695	-11.3692785104732	-2	-6.43636363636364
NaN	-4.31743701004557	-11.366951124903	-2	-6.42318181818182
NaN	-4.31354323934147	-11.3646237393328	-2	-6.41
NaN	-4.3096519606508	-11.3622963537626	-2	-6.39681818181818
NaN	-4.30576317078581	-11.3599689681924	-2	-6.38363636363636
NaN	-4.30187686656487	-11.3576415826222	-2	-6.37045454545455
NaN	-4.29799304481247	-11.355314197052	-2	-6.35727272727273
NaN	-4.29411170235915	-11.3529868114818	-2	-6.34409090909091
NaN	-4.29023283604154	-11.3506594259116	-2	-6.33090909090909
NaN	-4.2863564427023	-11.3483320403414	-2	-6.31772727272727
NaN	-4.28248251919014	-11.3460046547711	-2	-6.3
NaN	-4.27861106235979	-11.3436772692009	-2	-6.3
NaN	-4.27474206907197	-11.3413498836307	-2	-6.3
NaN	-4.2708755361934	-11.3390224980605	-2	-6.3
NaN	-4.26701146059677	-11.3366951124903	-2	-6.3
NaN	-4.26314983916074	-11.3343677269201	-2	-6.3
NaN	-4.2592906687699	-11.3320403413499	-2	-6.3
NaN	-4.25543394631477	-11.3297129557797	-2	-6.3
NaN	-4.25157966869179	-11.3273855702095	-2	-6.3
NaN	-4.24772783280329	-11.3250581846393	-2	-6.3
NaN	-4.2438784355575	-11.322730799069	-2	-6.3
NaN	-4.24003147386849	-11.3204034134988	-2	-6.3
NaN	-4.23618694465621	-11.3180760279286	-2	-6.3
NaN	-4.23234484484643	-11.3157486423584	-2	-6.3
NaN	-4.22850517137077	-11.3134212567882	-2	-6.3
NaN	-4.22466792116663	-11.311093871218	-2	-6.3
NaN	-4.22083309117722	-11.3087664856478	-2	-6.3
NaN	-4.21700067835154	-11.3064391000776	-2	-6.3
NaN	-4.21317067964433	-11.3041117145074	-2	-6.3
NaN	-4.2093430920161	-11.3017843289372	-2	-6.3
NaN	-4.20551791243309	-11.299456943367	-2	-6.3
NaN	-4.20169513786727	-11.2971295577967	-2	-6.3
NaN	-4.19787476529631	-11.2948021722265	-2	-6.3
NaN	-4.19405679170357	-11.2924747866563	-2	-6.3
NaN	-4.1902412140781	-11.2901474010861	-2	-6.3
NaN	-4.18642802941462	-11.2878200155159	-2	-6.3
NaN	-4.18261723471347	-11.2854926299457	-2	-6.3
NaN	-4.17880882698065	-11.2831652443755	-2	-6.3
NaN	-4.1750028032278	-11.2808378588053	-2	-6.3
NaN	-4.17119916047213	-11.2785104732351	-2	-6.3
NaN	-4.16739789573647	-11.2761830876649	-2	-6.3
NaN	-4.16359900604922	-11.2738557020946	-2	-6.3
NaN	-4.15980248844435	-11.2715283165244	-2	-6.3
NaN	-4.15600833996139	-11.2692009309542	-2	-6.3
NaN	-4.15221655764539	-11.266873545384	-2	-6.3
NaN	-4.14842713854694	-11.2645461598138	-2	-6.3
NaN	-4.14464007972214	-11.2622187742436	-2	-6.3
NaN	-4.14085537823259	-11.2598913886734	-2	-6.3
NaN	-4.13707303114536	-11.2575640031032	-2	-6.3
NaN	-4.133293035533	-11.255236617533	-2	-6.3
NaN	-4.12951538847352	-11.2529092319628	-2	-6.3
NaN	-4.12574008705036	-11.2505818463926	-2	-6.3
NaN	-4.12196712835241	-11.2482544608223	-2	-6.3
NaN	-4.11819650947395	-11.2459270752521	-2	-6.3
NaN	-4.11442822751469	-11.2435996896819	-2	-6.3
NaN	-4.11066227957971	-11.2412723041117	-2	-6.3
NaN	-4.10689866277947	-11.2389449185415	-2	-6.3
NaN	-4.1031373742298	-11.2366175329713	-2	-6.3
NaN	-4.09937841105187	-11.2342901474011	-2	-6.3
NaN	-4.09562177037218	-11.2319627618309	-2	-6.3
NaN	-4.09186744932258	-11.2296353762607	-2	-6.3
NaN	-4.0881154450402	-11.2273079906905	-2	-6.3
NaN	-4.08436575466749	-11.2249806051202	-2	-6.3
NaN	-4.08061837535217	-11.22265321955	-2	-6.3
NaN	-4.07687330424722	-11.2203258339798	-2	-6.3
NaN	-4.07313053851091	-11.2179984484096	-2	-6.3
NaN	-4.06939007530672	-11.2156710628394	-2	-6.3
NaN	-4.06565191180339	-11.2133436772692	-2	-6.3
NaN	-4.06191604517486	-11.211016291699	-2	-6.3
NaN	-4.05818247260028	-11.2086889061288	-2	-6.3
NaN	-4.054451191264	-11.2063615205586	-2	-6.3
NaN	-4.05072219835555	-11.2040341349884	-2	-6.3
NaN	-4.04699549106962	-11.2017067494182	-2	-6.3
NaN	-4.04327106660606	-11.1993793638479	-2	-6.3
NaN	-4.03954892216986	-11.1970519782777	-2	-6.3
NaN	-4.03582905497115	-11.1947245927075	-2	-6.3
NaN	-4.03211146222515	-11.1923972071373	-2	-6.3
NaN	-4.02839614115223	-11.1900698215671	-2	-6.3
NaN	-4.02468308897782	-11.1877424359969	-2	-6.3
NaN	-4.02097230293243	-11.1854150504267	-2	-6.3
NaN	-4.01726378025164	-11.1830876648565	-2	-6.3
NaN	-4.01355751817611	-11.1807602792863	-2	-6.3
NaN	-4.00985351395151	-11.1784328937161	-2	-6.3
NaN	-4.00615176482855	-11.1761055081459	-2	-6.3
NaN	-4.00245226806297	-11.1737781225756	-2	-6.3
NaN	-3.99875502091551	-11.1714507370054	-2	-6.3
NaN	-3.9950600206519	-11.1691233514352	-2	-6.3
NaN	-3.99136726454285	-11.166795965865	-2	-6.3
NaN	-3.98767674986406	-11.1644685802948	-2	-6.3
NaN	-3.98398847389615	-11.1621411947246	-2	-6.3
NaN	-3.98030243392473	-11.1598138091544	-2	-6.3
NaN	-3.9766186272403	-11.1574864235842	-2	-6.3
NaN	-3.97293705113833	-11.155159038014	-2	-6.3
NaN	-3.96925770291915	-11.1528316524438	-2	-6.3
NaN	-3.96558057988802	-11.1505042668735	-2	-6.3
NaN	-3.96190567935509	-11.1481768813033	-2	-6.3
NaN	-3.95823299863536	-11.1458494957331	-2	-6.3
NaN	-3.9545625350487	-11.1435221101629	-2	-6.3
NaN	-3.95089428591985	-11.1411947245927	-2	-6.3
NaN	-3.94722824857836	-11.1388673390225	-2	-6.3
NaN	-3.94356442035864	-11.1365399534523	-2	-6.3
NaN	-3.93990279859989	-11.1342125678821	-2	-6.3
NaN	-3.93624338064612	-11.1318851823119	-2	-6.3
NaN	-3.93258616384614	-11.1295577967417	-2	-6.3
NaN	-3.92893114555354	-11.1272304111715	-2	-6.3
NaN	-3.92527832312667	-11.1249030256012	-2	-6.3
NaN	-3.92162769392865	-11.122575640031	-2	-6.3
NaN	-3.91797925532734	-11.1202482544608	-2	-6.3
NaN	-3.91433300469533	-11.1179208688906	-2	-6.3
NaN	-3.91068893940996	-11.1155934833204	-2	-6.3
NaN	-3.90704705685325	-11.1132660977502	-2	-6.3
NaN	-3.90340735441194	-11.11093871218	-2	-6.3
NaN	-3.89976982947745	-11.1086113266098	-2	-6.3
NaN	-3.89613447944589	-11.1062839410396	-2	-6.3
NaN	-3.89250130171804	-11.1039565554694	-2	-6.3
NaN	-3.88887029369932	-11.1016291698991	-2	-6.3
NaN	-3.88524145279981	-11.0993017843289	-2	-6.3
NaN	-3.88161477643421	-11.0969743987587	-2	-6.3
NaN	-3.87799026202187	-11.0946470131885	-2	-6.3
NaN	-3.87436790698673	-11.0923196276183	-2	-6.3
NaN	-3.87074770875733	-11.0899922420481	-2	-6.3
NaN	-3.86712966476682	-11.0876648564779	-2	-6.3
NaN	-3.86351377245291	-11.0853374709077	-2	-6.3
NaN	-3.85990002925788	-11.0830100853375	-2	-6.3
NaN	-3.85628843262858	-11.0806826997673	-2	-6.3
NaN	-3.85267898001641	-11.0783553141971	-2	-6.3
NaN	-3.84907166887728	-11.0760279286268	-2	-6.3
NaN	-3.84546649667166	-11.0737005430566	-2	-6.3
NaN	-3.84186346086451	-11.0713731574864	-2	-6.3
NaN	-3.83826255892529	-11.0690457719162	-2	-6.3
NaN	-3.83466378832798	-11.066718386346	-2	-6.3
NaN	-3.83106714655103	-11.0643910007758	-2	-6.3
NaN	-3.82747263107735	-11.0620636152056	-2	-6.3
NaN	-3.82388023939432	-11.0597362296354	-2	-6.3
NaN	-3.82028996899378	-11.0574088440652	-2	-6.3
NaN	-3.816701817372	-11.055081458495	-2	-6.3
NaN	-3.81311578202968	-11.0527540729247	-2	-6.3
NaN	-3.80953186047195	-11.0504266873545	-2	-6.3
NaN	-3.80595005020834	-11.0480993017843	-2	-6.3
NaN	-3.80237034875278	-11.0457719162141	-2	-6.3
NaN	-3.79879275362358	-11.0434445306439	-2	-6.3
NaN	-3.79521726234345	-11.0411171450737	-2	-6.3
NaN	-3.79164387243945	-11.0387897595035	-2	-6.3
NaN	-3.788072581443	-11.0364623739333	-2	-6.3
NaN	-3.78450338688988	-11.0341349883631	-2	-6.3
NaN	-3.78093628632018	-11.0318076027929	-2	-6.3
NaN	-3.77737127727835	-11.0294802172227	-2	-6.3
NaN	-3.77380835731314	-11.0271528316524	-2	-6.3
NaN	-3.77024752397761	-11.0248254460822	-2	-6.3
NaN	-3.7666887748291	-11.022498060512	-2	-6.3
NaN	-3.76313210742926	-11.0201706749418	-2	-6.3
NaN	-3.75957751934401	-11.0178432893716	-2	-6.3
NaN	-3.75602500814353	-11.0155159038014	-2	-6.3
NaN	-3.75247457140227	-11.0131885182312	-2	-6.3
NaN	-3.7489262066989	-11.010861132661	-2	-6.3
NaN	-3.74537991161636	-11.0085337470908	-2	-6.3
NaN	-3.7418356837418	-11.0062063615206	-2	-6.3
NaN	-3.73829352066658	-11.0038789759504	-2	-6.3
NaN	-3.73475341998629	-11.0015515903801	-2	-6.3
NaN	-3.73121537930068	-10.9992242048099	-2	-6.3
NaN	-3.72767939621373	-10.9968968192397	-2	-6.3
NaN	-3.72414546833357	-10.9945694336695	-2	-6.3
NaN	-3.72061359327251	-10.9922420480993	-2	-6.3
NaN	-3.71708376864702	-10.9899146625291	-2	-6.3
NaN	-3.7135559920777	-10.9875872769589	-2	-6.3
NaN	-3.71003026118931	-10.9852598913887	-2	-6.3
NaN	-3.70650657361074	-10.9829325058185	-2	-6.3
NaN	-3.70298492697499	-10.9806051202483	-2	-6.3
NaN	-3.69946531891917	-10.978277734678	-2	-6.3
NaN	-3.6959477470845	-10.9759503491078	-2	-6.3
NaN	-3.69243220911628	-10.9736229635376	-2	-6.3
NaN	-3.6889187026639	-10.9712955779674	-2	-6.3
NaN	-3.68540722538082	-10.9689681923972	-2	-6.3
NaN	-3.68189777492458	-10.966640806827	-2	-6.3
NaN	-3.67839034895673	-10.9643134212568	-2	-6.3
NaN	-3.67488494514292	-10.9619860356866	-2	-6.3
NaN	-3.67138156115279	-10.9596586501164	-2	-6.3
NaN	-3.66788019466003	-10.9573312645462	-2	-6.3
NaN	-3.66438084334235	-10.955003878976	-2	-6.3
NaN	-3.66088350488144	-10.9526764934057	-2	-6.3
NaN	-3.65738817696302	-10.9503491078355	-2	-6.3
NaN	-3.65389485727678	-10.9480217222653	-2	-6.3
NaN	-3.65040354351639	-10.9456943366951	-2	-6.3
NaN	-3.64691423337951	-10.9433669511249	-2	-6.3
NaN	-3.64342692456774	-10.9410395655547	-2	-6.3
NaN	-3.63994161478663	-10.9387121799845	-2	-6.3
NaN	-3.6364583017457	-10.9363847944143	-2	-6.3
NaN	-3.63297698315838	-10.9340574088441	-2	-6.3
NaN	-3.62949765674203	-10.9317300232739	-2	-6.3
NaN	-3.62602032021794	-10.9294026377036	-2	-6.3
NaN	-3.62254497131129	-10.9270752521334	-2	-6.3
NaN	-3.61907160775117	-10.9247478665632	-2	-6.3
NaN	-3.61560022727055	-10.922420480993	-2	-6.3
NaN	-3.61213082760629	-10.9200930954228	-2	-6.3
NaN	-3.60866340649911	-10.9177657098526	-2	-6.3
NaN	-3.60519796169361	-10.9154383242824	-2	-6.3
NaN	-3.60173449093824	-10.9131109387122	-2	-6.3
NaN	-3.59827299198528	-10.910783553142	-2	-6.3
NaN	-3.59481346259087	-10.9084561675718	-2	-6.3
NaN	-3.59135590051496	-10.9061287820016	-2	-6.3
NaN	-3.58790030352132	-10.9038013964313	-2	-6.3
NaN	-3.58444666937754	-10.9014740108611	-2	-6.3
NaN	-3.58099499585501	-10.8991466252909	-2	-6.3
NaN	-3.57754528072891	-10.8968192397207	-2	-6.3
NaN	-3.5740975217782	-10.8944918541505	-2	-6.3
NaN	-3.57065171678563	-10.8921644685803	-2	-6.3
NaN	-3.56720786353772	-10.8898370830101	-2	-6.3
NaN	-3.56376595982472	-10.8875096974399	-2	-6.3
NaN	-3.56032600344065	-10.8851823118697	-2	-6.3
NaN	-3.55688799218329	-10.8828549262995	-2	-6.3
NaN	-3.55345192385412	-10.8805275407292	-2	-6.3
NaN	-3.55001779625837	-10.878200155159	-2	-6.3
NaN	-3.54658560720497	-10.8758727695888	-2	-6.3
NaN	-3.54315535450656	-10.8735453840186	-2	-6.3
NaN	-3.53972703597951	-10.8712179984484	-2	-6.3
NaN	-3.53630064944383	-10.8688906128782	-2	-6.3
NaN	-3.53287619272326	-10.866563227308	-2	-6.3
NaN	-3.52945366364519	-10.8642358417378	-2	-6.3
NaN	-3.52603306004069	-10.8619084561676	-2	-6.3
NaN	-3.52261437974446	-10.8595810705974	-2	-6.3
NaN	-3.5191976205949	-10.8572536850272	-2	-6.3
NaN	-3.515782780434	-10.8549262994569	-2	-6.3
NaN	-3.51236985710743	-10.8525989138867	-2	-6.3
NaN	-3.50895884846445	-10.8502715283165	-2	-6.3
NaN	-3.50554975235795	-10.8479441427463	-2	-6.3
NaN	-3.50214256664445	-10.8456167571761	-2	-6.3
NaN	-3.49873728918403	-10.8432893716059	-2	-6.3
NaN	-3.4953339178404	-10.8409619860357	-2	-6.3
NaN	-3.49193245048083	-10.8386346004655	-2	-6.3
NaN	-3.48853288497619	-10.8363072148953	-2	-6.3
NaN	-3.48513521920091	-10.8339798293251	-2	-6.3
NaN	-3.48173945103297	-10.8316524437548	-2	-6.3
NaN	-3.47834557835392	-10.8293250581846	-2	-6.3
NaN	-3.47495359904886	-10.8269976726144	-2	-6.3
NaN	-3.47156351100639	-10.8246702870442	-2	-6.3
NaN	-3.46817531211868	-10.822342901474	-2	-6.3
NaN	-3.46478900028142	-10.8200155159038	-2	-6.3
NaN	-3.46140457339378	-10.8176881303336	-2	-6.3
NaN	-3.45802202935847	-10.8153607447634	-2	-6.3
NaN	-3.45464136608169	-10.8130333591932	-2	-6.3
NaN	-3.45126258147313	-10.810705973623	-2	-6.3
NaN	-3.44788567344595	-10.8083785880528	-2	-6.3
NaN	-3.4445106399168	-10.8060512024825	-2	-6.3
NaN	-3.44113747880579	-10.8037238169123	-2	-6.3
NaN	-3.43776618803649	-10.8013964313421	-2	-6.3
NaN	-3.43439676553594	-10.7990690457719	-2	-6.3
NaN	-3.4310292092346	-10.7967416602017	-2	-6.3
NaN	-3.42766351706637	-10.7944142746315	-2	-6.3
NaN	-3.42429968696859	-10.7920868890613	-2	-6.3
NaN	-3.42093771688202	-10.7897595034911	-2	-6.3
NaN	-3.41757760475083	-10.7874321179209	-2	-6.3
NaN	-3.4142193485226	-10.7851047323507	-2	-6.3
NaN	-3.41086294614829	-10.7827773467804	-2	-6.3
NaN	-3.40750839558229	-10.7804499612102	-2	-6.3
NaN	-3.40415569478234	-10.77812257564	-2	-6.3
NaN	-3.40080484170958	-10.7757951900698	-2	-6.3
NaN	-3.39745583432849	-10.7734678044996	-2	-6.3
NaN	-3.39410867060693	-10.7711404189294	-2	-6.3
NaN	-3.39076334851613	-10.7688130333592	-2	-6.3
NaN	-3.38741986603064	-10.766485647789	-2	-6.3
NaN	-3.38407822112837	-10.7641582622188	-2	-6.3
NaN	-3.38073841179053	-10.7618308766486	-2	-6.3
NaN	-3.3774004360017	-10.7595034910784	-2	-6.3
NaN	-3.37406429174975	-10.7571761055081	-2	-6.3
NaN	-3.37072997702585	-10.7548487199379	-2	-6.3
NaN	-3.3673974898245	-10.7525213343677	-2	-6.3
NaN	-3.36406682814349	-10.7501939487975	-2	-6.3
NaN	-3.36073798998388	-10.7478665632273	-2	-6.3
NaN	-3.35741097335004	-10.7455391776571	-2	-6.3
NaN	-3.35408577624958	-10.7432117920869	-2	-6.3
NaN	-3.3507623966934	-10.7408844065167	-2	-6.3
NaN	-3.34744083269566	-10.7385570209465	-2	-6.3
NaN	-3.34412108227377	-10.7362296353763	-2	-6.3
NaN	-3.34080314344838	-10.7339022498061	-2	-6.3
NaN	-3.33748701424338	-10.7315748642358	-2	-6.3
NaN	-3.3341726926859	-10.7292474786656	-2	-6.3
NaN	-3.33086017680628	-10.7269200930954	-2	-6.3
NaN	-3.3275494646381	-10.7245927075252	-2	-6.3
NaN	-3.32424055421812	-10.722265321955	-2	-6.3
NaN	-3.32093344358633	-10.7199379363848	-2	-6.3
NaN	-3.3176281307859	-10.7176105508146	-2	-6.3
NaN	-3.31432461386321	-10.7152831652444	-2	-6.3
NaN	-3.31102289086779	-10.7129557796742	-2	-6.3
NaN	-3.30772295985238	-10.710628394104	-2	-6.3
NaN	-3.30442481887287	-10.7083010085337	-2	-6.3
NaN	-3.30112846598831	-10.7059736229635	-2	-6.3
NaN	-3.29783389926091	-10.7036462373933	-2	-6.3
NaN	-3.29454111675603	-10.7013188518231	-2	-6.3
NaN	-3.29125011654218	-10.6989914662529	-2	-6.3
NaN	-3.28796089669099	-10.6966640806827	-2	-6.3
NaN	-3.28467345527722	-10.6943366951125	-2	-6.3
NaN	-3.28138779037876	-10.6920093095423	-2	-6.3
NaN	-3.2781039000766	-10.6896819239721	-2	-6.3
NaN	-3.27482178245485	-10.6873545384019	-2	-6.3
NaN	-3.27154143560072	-10.6850271528317	-2	-6.3
NaN	-3.26826285760451	-10.6826997672614	-2	-6.3
NaN	-3.26498604655961	-10.6803723816912	-2	-6.3
NaN	-3.26171100056249	-10.678044996121	-2	-6.3
NaN	-3.25843771771269	-10.6757176105508	-2	-6.3
NaN	-3.25516619611283	-10.6733902249806	-2	-6.3
NaN	-3.25189643386859	-10.6710628394104	-2	-6.3
NaN	-3.24862842908867	-10.6687354538402	-2	-6.3
NaN	-3.24536217988488	-10.66640806827	-2	-6.3
NaN	-3.24209768437202	-10.6640806826998	-2	-6.3
NaN	-3.23883494066794	-10.6617532971296	-2	-6.3
NaN	-3.23557394689352	-10.6594259115593	-2	-6.3
NaN	-3.23231470117268	-10.6570985259891	-2	-6.3
NaN	-3.22905720163232	-10.6547711404189	-2	-6.3
NaN	-3.22580144640237	-10.6524437548487	-2	-6.3
NaN	-3.22254743361577	-10.6501163692785	-2	-6.3
NaN	-3.21929516140843	-10.6477889837083	-2	-6.3
NaN	-3.21604462791927	-10.6454615981381	-2	-6.3
